openlibrary_id,title,authors,first_publish_year,subjects,edition_count,work_key,cover_id,type,genre,summary
OL19662569W,Furthermore,Tahereh Mafi,2016.0,"Magic, Adventure and adventurers, JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Social Issues / Friendship, Fiction, Fantasy, Adventure stories, JUVENILE FICTION / Family / General (see also headings under Social Issues), Missing persons, Juvenile fiction, nyt:childrens-middle-grade-hardcover=2016-09-18, New York Times bestseller, New York Times reviewed, Children's fiction, Fantasy fiction, Magic, fiction, Missing persons, fiction, Adventure and adventurers, fiction",3,/works/OL19662569W,8851260.0,fiction,Fantasy,
OL19663956W,Bone Gap,Laura Ruby,2015.0,"Teenage immigrants, Kidnapping, Brothers, Face perception, Juvenile fiction, Crimes against, Fiction, Bullying, Interpersonal relations, Feminine beauty (Aesthetics), Children's fiction, YOUNG ADULT FICTION, Fantasy, Mysteries & Detective Stories, Romance, Face, Perception, Bullies, New York Times reviewed, Kidnapping, fiction, Bullying, fiction, Interpersonal relations, fiction, Brothers and sisters, fiction",7,/works/OL19663956W,10659456.0,fiction,Fantasy,
OL19664812W,Quest,Aaron Becker,2014.0,"Kings and rulers, Magic, Stories without words, Juvenile fiction, Parks, Fiction, Maps, Kings, queens, rulers, Drawing, Fantasy, nyt:picture-books=2014-09-14, New York Times bestseller, Children's fiction, Fantasy fiction, Adventure and adventurers, fiction, series:Journey_Trilogy",3,/works/OL19664812W,14557602.0,fiction,Fantasy,
OL19665201W,Two years eight months and twenty-eight nights,Salman Rushdie,2015.0,"Magic, Jinn, Fiction, FICTION / Fairy Tales, Folk Tales, Legends & Mythology, Arabian nights, FICTION / Literary, Imaginary wars and battles, Good and evil, Fairy Tales, Folk Tales, Legends & Mythology, Literary, Fantasy, General, Fiction, fantasy, contemporary, British and irish fiction (fictional works by one author), nyt:hardcover-fiction=2015-09-27, New York Times bestseller, New York Times reviewed, Jinn -- Fiction, Magic -- Fiction, Good and evil -- Fiction, Imaginary wars and battles -- Fiction",14,/works/OL19665201W,9633811.0,fiction,Fantasy,
OL19665519W,The Apprentice's Quest,Erin Hunter,2016.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Wilderness survival, fiction, Fantasy fiction",12,/works/OL19665519W,9321011.0,fiction,Fantasy,
OL1966639W,The Golden Dream of Carlo Chuchio,Lloyd Alexander,2007.0,"Buried treasure, Juvenile fiction, Fiction, Fantasy, Treasure troves, Large type books, Children's fiction, Adventure and adventurers, fiction, Fantasy fiction, Dreams, fiction",5,/works/OL1966639W,1520128.0,fiction,Fantasy,
OL19666733W,The reader,Traci Chee,2016.0,"JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Action & Adventure / General, Adventure and adventurers, Robbers and outlaws, Orphans, Fiction, Books and reading, Fantasy, Kidnapping, Adventure stories, Juvenile fiction, JUVENILE FICTION / General, Murder, Children's fiction, Books and reading, fiction, Robbers and outlaws, fiction, Adventure and adventurers, fiction, Kidnapping, fiction, Murder, fiction, Orphans, fiction, Fantasy fiction, nyt:young-adult-hardcover=2016-10-02, New York Times bestseller",3,/works/OL19666733W,8846011.0,fiction,Fantasy,
OL19667008W,Return,Aaron Becker,2016.0,"Magic, Stories without words, Doors, Kings, queens, rulers, Juvenile fiction, Drawing, Fiction, Fantasy, nyt:picture-books=2016-08-21, New York Times bestseller, Children's fiction, Drawing, fiction, Fantasy fiction, Magic, fiction, Kings, queens, rulers, etc., fiction, series:Journey_Trilogy, Picture books, Fathers and daughters",4,/works/OL19667008W,8881669.0,fiction,Fantasy,
OL19667325W,City of thirst,Carrie Ryan,2015.0,"Magic, Pirates, Adventure and adventurers, Juvenile fiction, Fiction, Maps, Fantasy, Adventure stories, Friendship, Children's fiction, Adventure and adventurers, fiction, Pirates, fiction, Friendship, fiction, Magic, fiction, Fantasy fiction",3,/works/OL19667325W,11604665.0,fiction,Fantasy,
OL19667699W,Amulet,Kazu Kibuishi,2018.0,"Fantasy, Graphic novels, Brothers and sisters, Amulets, Fiction, Imaginary places, Magic, Single-parent families, Comic books, strips, Brothers and sisters, fiction, Fantasy fiction, Comic books, strips, etc., nyt:series-books=2018-10-14, New York Times bestseller",7,/works/OL19667699W,9325591.0,fiction,Fantasy,
OL19668198W,The rest of us just live here,Patrick Ness,2001.0,"Humorous stories, Conduct of life, Juvenile fiction, Teenagers, Fiction, Fantasy, Exceptional teenagers, High schools, Dystopias, YOUNG ADULT FICTION / Social Themes / Friendship, Supernatural, YOUNG ADULT FICTION / Family / Siblings, YOUNG ADULT FICTION / Boys & Men, Friendship, nyt:young-adult-hardcover=2015-10-25, New York Times bestseller, Children's fiction, Schools, fiction, Youth, fiction, Washington (state), fiction, Teenage boys, Young adult fiction, Problem solving, Young Adult Fiction, Contemporary Fiction, Magical Realism, LGBTQ young adult, Mentally ill",11,/works/OL19668198W,10195647.0,fiction,Fantasy,
OL19669516W,The speaker,Traci Chee,2017.0,"Books and reading, Kidnapping, Adventure and adventurers, Orphans, YOUNG ADULT FICTION / Fantasy / Epic, Fiction, Nightmares, Fantasy, YOUNG ADULT FICTION / Mysteries & Detective Stories, Juvenile fiction, YOUNG ADULT FICTION / Action & Adventure, Children's fiction, Books and reading, fiction, Nightmares, fiction, Adventure and adventurers, fiction, Kidnapping, fiction, Orphans, fiction, Fantasy fiction",3,/works/OL19669516W,,fiction,Fantasy,
OL19670986W,Alistair Grim's Odditorium,Gregory Funaro,2015.0,"Magic, Apprentices, Imaginary creatures, Fiction, Mythical Animals, Orphans, Juvenile fiction, Dwellings, History, Fantasy, Children's fiction, Magic, fiction, Apprentices, fiction, Animals, mythical, fiction, Orphans, fiction, London (england), history, fiction, Houses, fiction",4,/works/OL19670986W,11586998.0,fiction,Fantasy,
OL19671358W,The Blazing Star,Erin Hunter,2014.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Diseases, fiction, Survival, fiction, Diseases, Survival, Wilderness survival, Epidemics, Armistices, Leadership, Social conflict, Action & Adventure, Animals, Fantasy & Magic, Survival skills",10,/works/OL19671358W,9321006.0,fiction,Fantasy,
OL19680664W,"The Fork, the Witch, and the Worm","Christopher Paolini, Angela Paolini",2018.0,"Fantasy, Juvenile Fiction, nyt:young-adult-hardcover=2019-01-20, New York Times bestseller, Children's fiction, Dragons, fiction, Fantasy fiction, ANGELA, Juvenile fiction, Dragons",16,/works/OL19680664W,8784482.0,fiction,Fantasy,
OL19697035W,"蜘蛛ですが, なにか? 2 (light novel)",馬場翁,2018.0,"Fiction, Fantasy, Spiders (fiction), LitRPG, Reincarnation (fiction), Monsters (fiction), Non-Human Lead, Another world, Evolution (fiction), series:蜘蛛ですが, なにか? (light novel)",3,/works/OL19697035W,8575589.0,fiction,Fantasy,
OL19705584W,Rebel spring,Michelle Rowen,2013.0,"Fantasy, Princesses, Fiction, Juvenile fiction, Fantasy fiction, Children's fiction, Princesses, fiction",4,/works/OL19705584W,9863946.0,fiction,Fantasy,
OL19705595W,Palace of dreams,Adam Jay Epstein,2013.0,"Fantasy, Magic, Blessing and cursing, Animals, Juvenile fiction, Fiction, JUVENILE FICTION / Action & Adventure / General, JUVENILE FICTION / Animals / Pets, JUVENILE FICTION / Social Issues / General (see also headings under Family), Children's fiction, Animals, fiction, Magic, fiction, Fantasy fiction",4,/works/OL19705595W,11692014.0,fiction,Fantasy,
OL19705943W,Into the still blue,Veronica Rossi,2014.0,"Love, Adventure and adventurers, Survival, Teenagers, Fiction, Fantasy, Science fiction, Dystopias, Juvenile fiction, JUVENILE FICTION / Science Fiction, JUVENILE FICTION / Love & Romance, Children's fiction",3,/works/OL19705943W,12125279.0,fiction,Fantasy,
OL19705976W,Cruel beauty,Rosamund Hodge,2014.0,"Children's fiction, Fantasy fiction, Marriage, fiction, Fantasy, Beauty and the beast (Tale), Juvenile fiction, Assassins, Forced marriage, Demonology, Blessing and cursing, Arranged marriage, Fiction",4,/works/OL19705976W,10657050.0,fiction,Fantasy,
OL19707148W,The new Olympians,Kate O'Hearn,2014.0,"Fantasy, Pegasus (Greek mythology), Corporations, Greek Mythology, Corrupt practices, Fiction, Greek mythology, Juvenile fiction, Fantasy fiction, Cloning, Children's fiction, Cloning, fiction",3,/works/OL19707148W,10208986.0,fiction,Fantasy,
OL19709258W,The Offering (The Pledge #3),Kimberly Derting,2014.0,"Kings and rulers, Ability, Juvenile fiction, Self-sacrifice, Social classes, Fantasy, Kings, queens, rulers, Fiction, Language and languages, Fiction, dystopian, JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Girls & Women, JUVENILE FICTION / Love & Romance, Spirit possession, Queens, Paranormal fiction, Young adult fiction, Children's fiction, Kings, queens, rulers, etc., fiction, Fantasy fiction",3,/works/OL19709258W,9909978.0,fiction,Fantasy,
OL19710036W,The insider,Ridley Pearson,2014.0,"Fantasy, Adventure and adventurers, Fiction, Cartoon characters, Good and evil, Children's fiction, Fantasy fiction, Florida, fiction, Juvenile fiction, Good and evil, fiction",4,/works/OL19710036W,9482109.0,fiction,Fantasy,
OL19710923W,The prey of gods,Nicky Drayden,2017.0,"Hallucinogenic drugs, Artificial intelligence, Fiction, Fiction, fantasy, general, Fiction, science fiction, action & adventure, South africa, fiction, Hallucinogènes, Romans, nouvelles, Intelligence artificielle, FICTION, African American, Fairy Tales, Folk Tales, Legends & Mythology, Fantasy, Contemporary, Science Fiction, Humorous, Fantasy fiction, Science fiction",4,/works/OL19710923W,9963516.0,fiction,Fantasy,
OL19711479W,The sandcastle empire,Kayla Olson,2017.0,"Fantasy, Survival, Fiction, Islands, Children's fiction, Survival, fiction, Islands, fiction, Fantasy fiction, Science fiction, Friendship, fiction",6,/works/OL19711479W,12524278.0,fiction,Fantasy,
OL19711493W,A Crown of Wishes,Roshani Chokshi,2017.0,"Prisoners of war, Magic, Princes, Fiction, Fantasy, Wishes, Princesses, Contests, Adventure and adventurers, fiction, Fantasy fiction, Princesses, fiction, Children's fiction, Princes, fiction, Juvenile fiction, Prisoners of war -- Juvenile fiction, Contests -- Juvenile fiction, Princes -- Juvenile fiction, Princesses -- Juvenile fiction",5,/works/OL19711493W,8742104.0,fiction,Fantasy,
OL19712814W,Red Queen,Christina Henry,2016.0,"Imaginary places, Fiction, Fiction, fantasy, historical, Series:The-Chronicles-of-Alice, American literature, Fiction, fantasy, general, Fantasy, Horror, Retellings, Magic, Fairy Tales, Dark, Young Adult, Dark Fantasy",4,/works/OL19712814W,14366036.0,fiction,Fantasy,
OL19713484W,Amid Stars and Darkness,Chani Lynn Feener,2017.0,"Impersonation, Kidnapping, Space warfare, Extraterrestrial beings, Arranged marriage, Mistaken identity, Fiction, Science fiction, Human-alien encounters, Princesses, Children's fiction, Love, fiction, Adventure and adventurers, fiction, Arranged marriage -- Fiction, Princesses -- Fiction, Mistaken identity -- Fiction, Impersonation -- Fiction, Kidnapping -- Fiction, Extraterrestrial beings -- Fiction, Human-alien encounters -- Fiction, Space warfare -- Fiction, Serie:The-Xenith-Trilogy, Aliens, Fantasy, Romance, Space, Young Adult",3,/works/OL19713484W,8836760.0,fiction,Fantasy,
OL19713502W,The hush,Skye Melki-Wegner,2015.0,"Disappointed persons, Young adult fiction, Music, Juvenile fiction, Fiction, Soul, Revenge, Children's fiction, Music, fiction, Fantasy fiction, Magic, fiction, Missing persons, fiction, Disappeared persons, Fantasy, Personnes disparues, Romans, nouvelles, etc. pour la jeunesse, Musique, Vengeance, Âme, Disappointed persons -- Juvenile fiction, Music -- Juvenile fiction, Revenge -- Juvenile fiction, Soul -- Juvenile fiction, Disappointed persons -- Fiction, Music -- Fiction, Revenge -- Fiction, Soul -- Fiction",3,/works/OL19713502W,12764619.0,fiction,Fantasy,
OL19713793W,Archie Greene and the alchemists' curse,D. D. Everest,2016.0,"Fantasy, Juvenile fiction, Magic, Alchemy, Fiction, Fiction, fantasy, general",3,/works/OL19713793W,,fiction,Fantasy,
OL19713806W,The dreadful tale of Prosper Redding,Alexandra Bracken,2017.0,"Fantasy, Fiction, Demonology, Blessing and cursing, Children's fiction, Fantasy fiction, Demonology, fiction, Demonology -- Fiction, Blessing and cursing -- Fiction",3,/works/OL19713806W,8812949.0,fiction,Fantasy,
OL19713807W,Edgeland,Jake Halpern,2017.0,"Adventure and adventurers, Orphans, Fiction, Fantasy, Future life, Islands, Whirlpools, Juvenile fiction, Children's fiction, Adventure and adventurers, fiction, Future life, fiction, Orphans, fiction, Fantasy fiction",4,/works/OL19713807W,8814879.0,fiction,Fantasy,
OL19713914W,The apprentice witch,James Nicol,2016.0,"Fantasy, Magic, Witches, Apprentices, Juvenile fiction, Good and evil, Fiction, Children's fiction, Witches, fiction",7,/works/OL19713914W,8829343.0,fiction,Fantasy,
OL19713939W,Podkin One-Ear,Kieran Larwood,2016.0,"Fantasy, Rabbits, Brothers and sisters, Adventure and adventurers, Juvenile fiction, Fiction, Children's fiction, Fantasy fiction, Rabbits -- Fiction, Brothers and sisters -- Fiction, Adventure and adventurers -- Fiction, Rabbits -- Juvenile fiction, Brothers and sisters -- Juvenile fiction, Fantasy -- Juvenile fiction",6,/works/OL19713939W,9235666.0,fiction,Fantasy,
OL19716281W,M.F.K.,Nilah Magruder,2012.0,"Good and evil, Voyages and travels, Supernatural, Graphic novels, Girls, Comic books, strips, Comics & graphic novels, fantasy, Adventures and adventurers, Cartoons and comics, Survival, Juvenile literature, YOUNG ADULT FICTION, Comics & Graphic Novels, Action & Adventure, Coming of Age, Fantasy, Fiction",3,/works/OL19716281W,13594563.0,fiction,Fantasy,
OL19719387W,The Adventurers Guild,Zack Loran Clark,2017.0,"Fantasy, Adventure and adventurers, Fiction, Children's fiction, Fantasy fiction, Adventure and adventurers, fiction",9,/works/OL19719387W,13307695.0,fiction,Fantasy,
OL19719391W,Time Jumpers,Brandon Mull,2018.0,"Action, Adventure, Fantasy, Fantasy Fiction, Fiction, Juvenile Fiction, Magic, Children's fiction, Magic, fiction, Adventure and adventurers, fiction, JUVENILE FICTION / Legends, Myths, Fables / General, JUVENILE FICTION / Action & Adventure / General, Adventure and adventurers, Imaginary places, Time travel, Friendship, JUVENILE FICTION / Fantasy & Magic, Dreams, Dreams, fiction",6,/works/OL19719391W,9329802.0,fiction,Fantasy,
OL19719979W,Beasts Made of Night,Tochi Onyebuchi,2017.0,"Fantasy, Guilt, Monsters, Fiction, Children's fiction, Monsters, fiction, Fantasy fiction, Sin, Young Adult Fiction, Young Adult Literature, lexile:750, lexile_range:701-800, text_difficulty: 3-4, Nigerian-influenced fantasy, tattoos, dark magic, Guilt -- Fiction, Monsters -- Fiction, Speculative fiction, Authors, Nigeria, Young adult works, Science fiction, Novels",6,/works/OL19719979W,8830077.0,fiction,Fantasy,
OL19720243W,Rosemarked,Livia Blackburne,2017.0,"Fantasy, Juvenile literature, Children's fiction, Fantasy fiction",3,/works/OL19720243W,8811796.0,fiction,Fantasy,
OL19720244W,War of the cards,Colleen Oakes,2017.0,"War stories, Young adult fiction, Adaptations, Fiction, Princesses, Characters and characteristics in literature, Good and evil, Characters in literature, Imaginary places, Fantasy fiction, Betrayal, Revenge, Fantasy, Fairy tales, Characters, Anger, Children's fiction, War, fiction, Princesses, fiction",5,/works/OL19720244W,8814671.0,fiction,Fantasy,
OL19720332W,"Ready, set, goal!","Debbie Dadey, Tatevik Avakyan",2017.0,"Team sports, Blessing and cursing, Atlantis (Legendary place), Juvenile fiction, Sports teams, Mermaids, Fantasy, Schools, Best friends, Fiction, Friendship, Sports tournaments, Children's fiction, Mermaids, fiction, Atlantis (legendary place), fiction, Contests, fiction",3,/works/OL19720332W,9617545.0,fiction,Fantasy,
OL19721127W,Sisters of glass,Naomi Cyprus,2017.0,"Fantasy, Magic, Princesses, Sisters, Juvenile fiction, Fiction, Children's fiction, Sisters, fiction, Magic, fiction, Princesses, fiction, Brothers and sisters, fiction",3,/works/OL19721127W,8814600.0,fiction,Fantasy,
OL19721835W,Beyond the red,Ava Jae,2016.0,"Love, Brothers and sisters, Adventure and adventurers, Juvenile fiction, Betrayal, Fiction, Science fiction, Fantasy, Twins, Children's fiction, Fantasy fiction",3,/works/OL19721835W,9718197.0,fiction,Fantasy,
OL19722255W,The green hand and other stories,Nicole Claveloux,2017.0,"Comics & graphic novels, fantasy, New York Times reviewed, Graphic novels, COMICS & GRAPHIC NOVELS, Literary, Contemporary Women, Fantasy",3,/works/OL19722255W,,fiction,Fantasy,
OL19724607W,Last star burning,Caitlin Sangster,2017.0,"Fantasy, Fugitives from justice, Epidemics, Survival, Juvenile fiction, Fiction, Children's fiction, Survival, fiction, Fantasy fiction, Epidemics -- Fiction, Fugitives from justice -- Fiction, Survival -- Fiction, Epidemics -- Juvenile fiction, Fugitives from justice -- Juvenile fiction, Survival -- Juvenile fiction",3,/works/OL19724607W,12063000.0,fiction,Fantasy,
OL19726031W,Into the Drowning Deep,Mira Grant,2017.0,"Women scientists, Fiction, Fiction, science fiction, action & adventure, Fiction, sea stories, Fiction, horror, Horror, Fantasy, Science Fiction, Thriller, Adult, LGBT, Mermaids, Queer",4,/works/OL19726031W,14727632.0,fiction,Fantasy,
OL19726307W,The red sun,Alane Adams,2014.0,"Norse Mythology, Fantasy, Magic, Adventure and adventurers, Juvenile fiction, Friendship, Fiction, Children's fiction, Magic, fiction, Friendship, fiction",3,/works/OL19726307W,13090912.0,fiction,Fantasy,
